NMUNI;DIST;SECC;MESA;NLOCAL;NLOCALB;INFADICIONAL;DIRMESA1;DIRMESA2;DIRMESA3;DIRMESA4;CARGOFINAL;NOLISTA;GRES;IDENT;NOMBRE;APELLIDO1;APELLIDO2;DOMI1;DOMI2;DOMI3;DOMI4;DOMI5;CPOSTAL;Urtea;Hilabetea;Eguna;Jaiotze-Data;Jaiotze-Data
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS3;526;4;00000767A;IZENA0768;ABIZENA10768;ABIZENA20768;HELBIDEA00768;PASAI TRINTXERPE;PASAIA;;;20110;1962;11;26;1962/11/26;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS4;449;4;00000768A;IZENA0769;ABIZENA10769;ABIZENA20769;HELBIDEA00769;PASAI TRINTXERPE;PASAIA;;;20110;1971;4;25;1971/4/25;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS5;251;4;00000769A;IZENA0770;ABIZENA10770;ABIZENA20770;HELBIDEA00770;PASAI TRINTXERPE;PASAIA;;;20110;1981;11;7;1981/11/7;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS6;367;4;00000770A;IZENA0771;ABIZENA10771;ABIZENA20771;HELBIDEA00771;PASAI TRINTXERPE;PASAIA;;;20110;1973;6;11;1973/6/11;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS7;450;4;00000771A;IZENA0772;ABIZENA10772;ABIZENA20772;HELBIDEA00772;PASAI TRINTXERPE;PASAIA;;;20110;1971;10;26;1971/10/26;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS8;178;4;00000772A;IZENA0773;ABIZENA10773;ABIZENA20773;HELBIDEA00773;PASAI TRINTXERPE;PASAIA;;;20110;1963;2;8;1963/2/8;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS9;105;4;00000773A;IZENA0774;ABIZENA10774;ABIZENA20774;HELBIDEA00774;PASAI TRINTXERPE;PASAIA;;;20110;1981;3;13;1981/3/13;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS10;468;4;00000774A;IZENA0775;ABIZENA10775;ABIZENA20775;HELBIDEA00775;PASAI TRINTXERPE;PASAIA;;;20110;1975;12;28;1975/12/28;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS11;41;4;00000775A;IZENA0776;ABIZENA10776;ABIZENA20776;HELBIDEA00776;PASAI TRINTXERPE;PASAIA;;;20110;1975;2;28;1975/2/28;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS12;127;4;00000776A;IZENA0777;ABIZENA10777;ABIZENA20777;HELBIDEA00777;PASAI TRINTXERPE;PASAIA;;;20110;1994;2;7;1994/2/7;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS13;536;4;00000777A;IZENA0778;ABIZENA10778;ABIZENA20778;HELBIDEA00778;PASAI TRINTXERPE;PASAIA;;;20110;1973;12;1;1973/12/1;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS14;283;4;00000778A;IZENA0779;ABIZENA10779;ABIZENA20779;HELBIDEA00779;PASAI TRINTXERPE;PASAIA;;;20110;1957;4;8;1957/4/8;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1;232;4;00000779A;IZENA0780;ABIZENA10780;ABIZENA20780;HELBIDEA00780;PASAI TRINTXERPE;PASAIA;;;20110;1966;6;24;1966/6/24;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S1;472;4;00000780A;IZENA0781;ABIZENA10781;ABIZENA20781;HELBIDEA00781;PASAI TRINTXERPE;PASAIA;;;20110;1983;2;23;1983/2/23;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S2;394;3;00000781A;IZENA0782;ABIZENA10782;ABIZENA20782;HELBIDEA00782;PASAI TRINTXERPE;PASAIA;;;20110;2002;1;5;2002/1/5;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S3;544;3;00000782A;IZENA0783;ABIZENA10783;ABIZENA20783;HELBIDEA00783;PASAI TRINTXERPE;PASAIA;;;20110;1992;5;28;1992/5/28;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S4;353;2;00000783A;IZENA0784;ABIZENA10784;ABIZENA20784;HELBIDEA00784;PASAI TRINTXERPE;PASAIA;;;20110;1963;9;20;1963/9/20;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S5;181;3;00000784A;IZENA0785;ABIZENA10785;ABIZENA20785;HELBIDEA00785;PTA DR;PASAI TRINTXERPE;GIPUZKOA;;20110;1973;6;1;1973/6/1;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S6;286;4;00000785A;IZENA0786;ABIZENA10786;ABIZENA20786;HELBIDEA00786;PASAI TRINTXERPE;PASAIA;;;20110;1972;11;7;1972/11/7;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S7;23;4;00000786A;IZENA0787;ABIZENA10787;ABIZENA20787;HELBIDEA00787;PASAI TRINTXERPE;PASAIA;;;20110;1975;11;17;1975/11/17;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S8;442;3;00000787A;IZENA0788;ABIZENA10788;ABIZENA20788;HELBIDEA00788;PASAI TRINTXERPE;PASAIA;;;20110;1997;7;18;1997/7/18;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S9;511;4;00000788A;IZENA0789;ABIZENA10789;ABIZENA20789;HELBIDEA00789;PASAI TRINTXERPE;PASAIA;;;20110;1962;7;12;1962/7/12;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S10;121;3;00000789A;IZENA0790;ABIZENA10790;ABIZENA20790;HELBIDEA00790;PASAI TRINTXERPE;PASAIA;;;20110;1999;7;3;1999/7/3;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S11;19;4;00000790A;IZENA0791;ABIZENA10791;ABIZENA20791;HELBIDEA00791;PASAI TRINTXERPE;PASAIA;;;20110;1965;4;17;1965/4/17;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S12;102;4;00000791A;IZENA0792;ABIZENA10792;ABIZENA20792;HELBIDEA00792;PASAI TRINTXERPE;PASAIA;;;20110;1997;2;9;1997/2/9;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S13;68;3;00000792A;IZENA0793;ABIZENA10793;ABIZENA20793;HELBIDEA00793;PASAI TRINTXERPE;PASAIA;;;20110;1977;9;30;1977/9/30;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S14;525;3;00000793A;IZENA0794;ABIZENA10794;ABIZENA20794;HELBIDEA00794;PASAI TRINTXERPE;PASAIA;;;20110;1963;1;29;1963/1/29;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2;86;3;00000794A;IZENA0795;ABIZENA10795;ABIZENA20795;HELBIDEA00795;PASAI TRINTXERPE;PASAIA;;;20110;1965;2;5;1965/2/5;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S1;289;4;00000795A;IZENA0796;ABIZENA10796;ABIZENA20796;HELBIDEA00796;PASAI TRINTXERPE;PASAIA;;;20110;1996;9;10;1996/9/10;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S2;199;3;00000796A;IZENA0797;ABIZENA10797;ABIZENA20797;HELBIDEA00797;PASAI TRINTXERPE;PASAIA;;;20110;2000;3;7;2000/3/7;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S3;282;3;00000797A;IZENA0798;ABIZENA10798;ABIZENA20798;HELBIDEA00798;PASAI TRINTXERPE;PASAIA;;;20110;1972;3;13;1972/3/13;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S4;192;3;00000798A;IZENA0799;ABIZENA10799;ABIZENA20799;HELBIDEA00799;PASAI TRINTXERPE;PASAIA;;;20110;1996;5;16;1996/5/16;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S5;190;4;00000799A;IZENA0800;ABIZENA10800;ABIZENA20800;HELBIDEA00800;PASAI TRINTXERPE;PASAIA;;;20110;1980;11;18;1980/11/18;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S6;533;3;00000800A;IZENA0801;ABIZENA10801;ABIZENA20801;HELBIDEA00801;PASAI TRINTXERPE;PASAIA;;;20110;1995;11;5;1995/11/5;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S7;253;3;00000801A;IZENA0802;ABIZENA10802;ABIZENA20802;HELBIDEA00802;PASAI TRINTXERPE;PASAIA;;;20110;1963;7;23;1963/7/23;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S8;405;3;00000802A;IZENA0803;ABIZENA10803;ABIZENA20803;HELBIDEA00803;PASAI TRINTXERPE;PASAIA;;;20110;1954;6;29;1954/6/29;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S9;29;3;00000803A;IZENA0804;ABIZENA10804;ABIZENA20804;HELBIDEA00804;PASAI TRINTXERPE;PASAIA;;;20110;1963;3;12;1963/3/12;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S10;504;4;00000804A;IZENA0805;ABIZENA10805;ABIZENA20805;HELBIDEA00805;PASAI TRINTXERPE;PASAIA;;;20110;1999;5;31;1999/5/31;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S11;80;4;00000805A;IZENA0806;ABIZENA10806;ABIZENA20806;HELBIDEA00806;PASAI TRINTXERPE;PASAIA;;;20110;1955;3;4;1955/3/4;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S12;547;3;00000806A;IZENA0807;ABIZENA10807;ABIZENA20807;HELBIDEA00807;PASAI TRINTXERPE;PASAIA;;;20110;1983;8;21;1983/8/21;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S13;463;4;00000807A;IZENA0808;ABIZENA10808;ABIZENA20808;HELBIDEA00808;PASAI TRINTXERPE;PASAIA;;;20110;2003;6;28;2003/6/28;2021-05-05
PASAIA;4;4;A;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S14;322;3;00000808A;IZENA0809;ABIZENA10809;ABIZENA20809;HELBIDEA00809;PASAI TRINTXERPE;PASAIA;;;20110;1977;6;28;1977/6/28;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;P;134;4;00000809A;IZENA0810;ABIZENA10810;ABIZENA20810;HELBIDEA00810;PASAI TRINTXERPE;PASAIA;;;20110;1983;12;7;1983/12/7;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS1;416;4;00000810A;IZENA0811;ABIZENA10811;ABIZENA20811;HELBIDEA00811;PASAI TRINTXERPE;PASAIA;;;20110;1977;6;2;1977/6/2;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS2;383;4;00000811A;IZENA0812;ABIZENA10812;ABIZENA20812;HELBIDEA00812;PASAI TRINTXERPE;PASAIA;;;20110;1988;12;4;1988/12/4;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS3;52;4;00000812A;IZENA0813;ABIZENA10813;ABIZENA20813;HELBIDEA00813;PASAI TRINTXERPE;PASAIA;;;20110;1966;5;13;1966/5/13;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS4;211;4;00000813A;IZENA0814;ABIZENA10814;ABIZENA20814;HELBIDEA00814;PASAI TRINTXERPE;PASAIA;;;20110;1978;12;4;1978/12/4;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS5;148;4;00000814A;IZENA0815;ABIZENA10815;ABIZENA20815;HELBIDEA00815;PASAI TRINTXERPE;PASAIA;;;20110;1988;3;27;1988/3/27;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS6;239;4;00000815A;IZENA0816;ABIZENA10816;ABIZENA20816;HELBIDEA00816;PASAI TRINTXERPE;PASAIA;;;20110;1999;8;10;1999/8/10;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS7;80;4;00000816A;IZENA0817;ABIZENA10817;ABIZENA20817;HELBIDEA00817;PASAI TRINTXERPE;PASAIA;;;20110;1976;7;15;1976/7/15;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS8;135;4;00000817A;IZENA0818;ABIZENA10818;ABIZENA20818;HELBIDEA00818;PASAI TRINTXERPE;PASAIA;;;20110;1959;11;6;1959/11/6;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS9;577;4;00000818A;IZENA0819;ABIZENA10819;ABIZENA20819;HELBIDEA00819;PASAI TRINTXERPE;PASAIA;;;20110;1967;8;27;1967/8/27;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS10;496;4;00000819A;IZENA0820;ABIZENA10820;ABIZENA20820;HELBIDEA00820;PASAI TRINTXERPE;PASAIA;;;20110;1964;1;6;1964/1/6;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS11;307;4;00000820A;IZENA0821;ABIZENA10821;ABIZENA20821;HELBIDEA00821;PASAI TRINTXERPE;PASAIA;;;20110;1975;3;18;1975/3/18;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS12;70;4;00000821A;IZENA0822;ABIZENA10822;ABIZENA20822;HELBIDEA00822;PASAI TRINTXERPE;PASAIA;;;20110;1967;6;14;1967/6/14;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS13;389;4;00000822A;IZENA0823;ABIZENA10823;ABIZENA20823;HELBIDEA00823;PASAI TRINTXERPE;PASAIA;;;20110;1997;6;15;1997/6/15;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;PS14;327;4;00000823A;IZENA0824;ABIZENA10824;ABIZENA20824;HELBIDEA00824;PASAI TRINTXERPE;PASAIA;;;20110;1976;1;4;1976/1/4;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1;92;3;00000824A;IZENA0825;ABIZENA10825;ABIZENA20825;HELBIDEA00825;PASAI TRINTXERPE;PASAIA;;;20110;1988;5;3;1988/5/3;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S1;284;4;00000825A;IZENA0826;ABIZENA10826;ABIZENA20826;HELBIDEA00826;PASAI TRINTXERPE;PASAIA;;;20110;2003;4;16;2003/4/16;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S2;566;3;00000826A;IZENA0827;ABIZENA10827;ABIZENA20827;HELBIDEA00827;PASAI TRINTXERPE;PASAIA;;;20110;1964;7;1;1964/7/1;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S3;339;3;00000827A;IZENA0828;ABIZENA10828;ABIZENA20828;HELBIDEA00828;PASAI TRINTXERPE;PASAIA;;;20110;1976;2;2;1976/2/2;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S4;518;3;00000828A;IZENA0829;ABIZENA10829;ABIZENA20829;HELBIDEA00829;PASAI TRINTXERPE;PASAIA;;;20110;1983;2;13;1983/2/13;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S5;534;4;00000829A;IZENA0830;ABIZENA10830;ABIZENA20830;HELBIDEA00830;PASAI TRINTXERPE;PASAIA;;;20110;1977;9;8;1977/9/8;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S6;320;4;00000830A;IZENA0831;ABIZENA10831;ABIZENA20831;HELBIDEA00831;PASAI TRINTXERPE;PASAIA;;;20110;1971;3;3;1971/3/3;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S7;335;3;00000831A;IZENA0832;ABIZENA10832;ABIZENA20832;HELBIDEA00832;PASAI TRINTXERPE;PASAIA;;;20110;1978;12;6;1978/12/6;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S8;43;3;00000832A;IZENA0833;ABIZENA10833;ABIZENA20833;HELBIDEA00833;PASAI TRINTXERPE;PASAIA;;;20110;1968;3;8;1968/3/8;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S9;397;4;00000833A;IZENA0834;ABIZENA10834;ABIZENA20834;HELBIDEA00834;PASAI TRINTXERPE;PASAIA;;;20110;1974;9;4;1974/9/4;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S10;133;3;00000834A;IZENA0835;ABIZENA10835;ABIZENA20835;HELBIDEA00835;PASAI TRINTXERPE;PASAIA;;;20110;1997;8;3;1997/8/3;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S11;261;3;00000835A;IZENA0836;ABIZENA10836;ABIZENA20836;HELBIDEA00836;PASAI TRINTXERPE;PASAIA;;;20110;1970;6;16;1970/6/16;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S12;413;4;00000836A;IZENA0837;ABIZENA10837;ABIZENA20837;HELBIDEA00837;PASAI TRINTXERPE;PASAIA;;;20110;1997;11;8;1997/11/8;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S13;191;4;00000837A;IZENA0838;ABIZENA10838;ABIZENA20838;HELBIDEA00838;PASAI TRINTXERPE;PASAIA;;;20110;1996;5;28;1996/5/28;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V1S14;279;4;00000838A;IZENA0839;ABIZENA10839;ABIZENA20839;HELBIDEA00839;PASAI TRINTXERPE;PASAIA;;;20110;1997;11;30;1997/11/30;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2;469;4;00000839A;IZENA0840;ABIZENA10840;ABIZENA20840;HELBIDEA00840;PASAI TRINTXERPE;PASAIA;;;20110;1975;2;2;1975/2/2;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S1;230;4;00000840A;IZENA0841;ABIZENA10841;ABIZENA20841;HELBIDEA00841;PASAI TRINTXERPE;PASAIA;;;20110;1996;3;20;1996/3/20;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S2;235;4;00000841A;IZENA0842;ABIZENA10842;ABIZENA20842;HELBIDEA00842;PASAI TRINTXERPE;PASAIA;;;20110;1993;1;18;1993/1/18;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S3;244;4;00000842A;IZENA0843;ABIZENA10843;ABIZENA20843;HELBIDEA00843;PASAI TRINTXERPE;PASAIA;;;20110;1998;6;21;1998/6/21;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S4;206;4;00000843A;IZENA0844;ABIZENA10844;ABIZENA20844;HELBIDEA00844;PASAI TRINTXERPE;PASAIA;;;20110;1958;12;15;1958/12/15;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S5;297;4;00000844A;IZENA0845;ABIZENA10845;ABIZENA20845;HELBIDEA00845;PASAI TRINTXERPE;PASAIA;;;20110;1971;5;6;1971/5/6;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S6;247;2;00000845A;IZENA0846;ABIZENA10846;ABIZENA20846;HELBIDEA00846;PASAI TRINTXERPE;PASAIA;;;20110;1963;11;25;1963/11/25;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S7;15;4;00000846A;IZENA0847;ABIZENA10847;ABIZENA20847;HELBIDEA00847;PASAI TRINTXERPE;PASAIA;;;20110;1963;5;2;1963/5/2;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S8;466;4;00000847A;IZENA0848;ABIZENA10848;ABIZENA20848;HELBIDEA00848;PASAI TRINTXERPE;PASAIA;;;20110;1992;7;15;1992/7/15;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S9;253;4;00000848A;IZENA0849;ABIZENA10849;ABIZENA20849;HELBIDEA00849;PASAI TRINTXERPE;PASAIA;;;20110;1962;9;25;1962/9/25;2021-05-05
PASAIA;4;4;B;ESCUELA NTRA. SRA.DEL CARMEN;;;. KARMENGO AMA PLAZA 2;PASAI TRINTXERPE;;;V2S10;110;4;00000849A;IZENA0850;ABIZENA10850;ABIZENA20850;HELBIDEA00850;PASAI TRINTXERPE;PASAIA;;;20110;1997;2;9;1997/2/9;2021-05-05
